Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
2018-07-28,Connecticut,536,625,false,564,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-08-04,Connecticut,591,622,false,561,0,30,2018,314,625,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2018-08-11,Connecticut,555,620,false,558,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-08-18,Connecticut,539,619,false,558,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-08-25,Connecticut,552,617,false,555,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-09-01,Connecticut,559,617,false,556,0,3,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-09-08,Connecticut,574,620,false,557,0,17,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-09-15,Connecticut,567,621,false,560,0,7,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-09-22,Connecticut,573,635,false,572,0,1,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-09-29,Connecticut,585,641,false,578,0,7,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-10-06,Connecticut,577,650,false,586,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-10-13,Connecticut,563,656,false,591,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-10-20,Connecticut,613,661,false,598,0,15,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-10-27,Connecticut,614,668,false,603,0,11,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-11-03,Connecticut,608,675,false,611,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-11-10,Connecticut,576,682,false,617,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-11-17,Connecticut,595,689,false,624,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-11-24,Connecticut,614,691,false,626,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-01,Connecticut,617,694,false,627,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-08,Connecticut,604,697,false,630,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-15,Connecticut,638,695,false,629,0,9,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-22,Connecticut,644,697,false,632,0,12,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2018-12-29,Connecticut,588,702,false,638,0,0,2018,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-05,Connecticut,631,715,false,649,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-12,Connecticut,628,727,false,659,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-19,Connecticut,627,734,false,668,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-01-26,Connecticut,734,748,false,682,0,52,2019,314,625,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-02,Connecticut,657,745,false,679,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-09,Connecticut,689,746,false,678,0,11,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-16,Connecticut,670,738,false,671,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-02-23,Connecticut,681,740,false,672,0,9,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-02,Connecticut,653,718,false,656,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-09,Connecticut,644,713,false,651,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-16,Connecticut,677,715,false,650,0,27,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-23,Connecticut,682,713,false,649,0,33,2019,314,625,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-03-30,Connecticut,629,710,false,648,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-06,Connecticut,636,710,false,649,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-13,Connecticut,656,706,false,648,0,8,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-20,Connecticut,598,697,false,637,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-04-27,Connecticut,609,682,false,623,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-04,Connecticut,613,668,false,609,0,4,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-11,Connecticut,578,657,false,599,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-18,Connecticut,574,645,false,588,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-05-25,Connecticut,586,645,false,588,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-01,Connecticut,558,642,false,584,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-08,Connecticut,666,643,true,585,23,81,2019,314,625,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-15,Connecticut,537,643,false,584,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-22,Connecticut,538,641,false,583,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-06-29,Connecticut,591,643,false,586,0,5,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-06,Connecticut,589,642,false,584,0,5,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-13,Connecticut,591,635,false,577,0,14,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-20,Connecticut,560,637,false,579,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-07-27,Connecticut,588,630,false,572,0,16,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-03,Connecticut,560,627,false,567,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-10,Connecticut,596,620,false,562,0,34,2019,314,625,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-17,Connecticut,557,622,false,564,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-24,Connecticut,565,620,false,561,0,4,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-08-31,Connecticut,591,624,false,566,0,25,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-07,Connecticut,562,629,false,570,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-14,Connecticut,551,632,false,574,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-21,Connecticut,596,645,false,585,0,11,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-09-28,Connecticut,563,651,false,591,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-05,Connecticut,579,657,false,597,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-12,Connecticut,576,664,false,603,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-19,Connecticut,603,673,false,613,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-10-26,Connecticut,555,675,false,614,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-02,Connecticut,611,683,false,622,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-09,Connecticut,602,689,false,628,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-16,Connecticut,639,699,false,637,0,2,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-23,Connecticut,643,702,false,639,0,4,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-11-30,Connecticut,657,709,false,646,0,11,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-07,Connecticut,625,710,false,647,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-14,Connecticut,642,711,false,648,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-21,Connecticut,647,712,false,648,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2019-12-28,Connecticut,625,712,false,649,0,0,2019,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-01-04,Connecticut,632,719,false,655,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-01-11,Connecticut,629,728,false,664,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-01-18,Connecticut,638,732,false,671,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
2020-01-25,Connecticut,653,740,false,679,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-02-01,Connecticut,684,742,false,680,0,4,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2020-02-08,Connecticut,646,741,false,678,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
2020-02-15,Connecticut,633,724,false,664,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-02-22,Connecticut,656,725,false,665,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-02-29,Connecticut,654,711,false,655,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-07,Connecticut,644,709,false,652,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-14,Connecticut,673,705,false,647,0,26,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-21,Connecticut,732,704,true,643,28,89,2020,314,625,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-03-28,Connecticut,791,707,true,649,84,142,2020,314,625,0.1,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-04,Connecticut,742,700,true,643,42,99,2020,314,625,0.1,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-11,Connecticut,797,697,true,642,100,155,2020,314,625,0.1,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-18,Connecticut,750,690,true,635,60,115,2020,314,625,0.1,0.2,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-04-25,Connecticut,610,680,false,623,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-05-02,Connecticut,,660,false,606,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19","Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-05-09,Connecticut,,653,false,598,,,2020,314,625,,,Predicted (weighted),"All causes, excluding COVID-19","Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
2020-05-16,Connecticut,,634,false,582,,,2020,314,625,,,Predicted (weighted),"All causes, excluding COVID-19","Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
2020-05-23,Connecticut,,629,false,578,,,2020,314,625,,,Predicted (weighted),"All causes, excluding COVID-19","Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
2020-05-30,Connecticut,,629,false,575,,,2020,314,625,,,Predicted (weighted),"All causes, excluding COVID-19","Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
2020-06-06,Connecticut,337,627,false,575,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weights may be too low to account for underreporting, numbers of deaths are likely underestimated."
2020-06-13,Connecticut,299,628,false,576,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
2020-06-20,Connecticut,,632,false,580,0,0,2020,314,625,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19","Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
2020-06-27,Connecticut,,627,false,577,,,2020,314,625,,,Predicted (weighted),"All causes, excluding COVID-19","Suppressed (counts highly incomplete, <50% of expected)","Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Weighted numbers of deaths are 20% or more higher than the control counts. Data may be less complete than in previous years, or weights may be too high in states where timeliness of provisional data has improved."
2017-01-14,Delaware,212,218,false,190,0,22,2017,44,243,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2017-01-21,Delaware,207,218,false,190,0,17,2017,44,243,0.0,0.1,Predicted (weighted),"All causes, excluding COVID-19",,
2017-01-28,Delaware,194,217,false,189,0,5,2017,44,243,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-02-04,Delaware,191,217,false,189,0,2,2017,44,243,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-02-11,Delaware,195,215,false,187,0,8,2017,44,243,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
2017-02-18,Delaware,181,211,false,183,0,0,2017,44,243,0.0,0.0,Predicted (weighted),"All causes, excluding COVID-19",,
